upasarga_id,upasarga_order,source_forms_slp1,engine_input_slp1,source_code,gana,aupadeshika_slp1,source_artha_slp1,engine_status,output_forms_slp1,output_variant_count
pra,1,pra,pra,10.0072,curAdi,Kuqi~,KaRqane,generated,praKuRq;praKuRqi,2
pra,1,pra,pra,10.0073,curAdi,vawi~,viBAjane,generated,pravaRw;pravaRwi,2
pra,1,pra,pra,10.0074,curAdi,vaqi~,viBAjane,generated,pravaRq;pravaRqi,2
pra,1,pra,pra,10.0075,curAdi,caqi~,kope,generated,pracaRq;pracaRqi,2
pra,1,pra,pra,10.0076,curAdi,maqi~,BUzAyAM harze ca,generated,pramaRq;pramaRqi,2
pra,1,pra,pra,10.0077,curAdi,Baqi~,kalyARe,generated,praBaRq;praBaRqi,2
pra,1,pra,pra,10.0078,curAdi,Carda~,vamane,generated,pracCardi,1
pra,1,pra,pra,10.0079,curAdi,pusta~,AdarAnAdarayoH,generated,prapusti,1
pra,1,pra,pra,10.0080,curAdi,busta~,AdarAnAdarayoH,generated,prabusti,1
pra,1,pra,pra,10.0081,curAdi,cuda~,saYcodane,generated,pracodi,1
pra,1,pra,pra,10.0082,curAdi,nakka~,nASane,generated,pranakki,1
pra,1,pra,pra,10.0083,curAdi,Dakka~,nASane,generated,praDakki,1
pra,1,pra,pra,10.0084,curAdi,cakka~,vyaTane,generated,pracakki,1
pra,1,pra,pra,10.0085,curAdi,cukka~,vyaTane,generated,pracukki,1
pra,1,pra,pra,10.0086,curAdi,kzala~,SOcakarmaRi,generated,prakzAli,1
pra,1,pra,pra,10.0087,curAdi,tala~,pratizWAyAm,generated,pratAli,1
pra,1,pra,pra,10.0088,curAdi,tula~,unmAne,generated,pratoli,1
pra,1,pra,pra,10.0089,curAdi,dula~,utkzepe,generated,pradoli,1
pra,1,pra,pra,10.0090,curAdi,pula~,mahattve,generated,prapoli,1
pra,1,pra,pra,10.0091,curAdi,cula~,samucCrAye,generated,pracoli,1
pra,1,pra,pra,10.0092,curAdi,mUla~,rohaRe,generated,pramUli,1
pra,1,pra,pra,10.0093,curAdi,kala~,kzepe,generated,prakAli,1
pra,1,pra,pra,10.0094,curAdi,vila~,kzepe,generated,praveli,1
pra,1,pra,pra,10.0095,curAdi,bila~,Bedane,generated,prabeli,1
pra,1,pra,pra,10.0096,curAdi,tila~,snehane,generated,prateli,1
pra,1,pra,pra,10.0097,curAdi,cala~,BftO,generated,pracAli,1
pra,1,pra,pra,10.0098,curAdi,pAla~,rakzaRe,generated,prapAli,1
pra,1,pra,pra,10.0099,curAdi,pala~,rakzaRe,generated,prapAli,1
pra,1,pra,pra,10.0100,curAdi,lUza~,hiMsAyAm,generated,pralUzi,1
pra,1,pra,pra,10.0101,curAdi,Sulba~,mAne,generated,praSulbi,1
pra,1,pra,pra,10.0102,curAdi,SUrpa~,mAne,generated,praSUrpi,1
pra,1,pra,pra,10.0103,curAdi,cuwa~,Cedane,generated,pracowi,1
pra,1,pra,pra,10.0104,curAdi,muwa~,saYcUrRane,generated,pramowi,1
pra,1,pra,pra,10.0105,curAdi,ulaqi~,utkzepaRe,generated,praulaRq;praulaRqi,2
pra,1,pra,pra,10.0106,curAdi,paqi~,nASane,generated,prapaRq;prapaRqi,2
pra,1,pra,pra,10.0107,curAdi,pasi~,nASane,generated,prapaMs;prapaMsi,2
pra,1,pra,pra,10.0108,curAdi,mArga,saMskAragatyoH,generated,pramArgi,1
pra,1,pra,pra,10.0109,curAdi,vraja~,saMskAragatyoH,generated,pravrAji,1
pra,1,pra,pra,10.0110,curAdi,Sulka~,atisparSane,generated,praSulki,1
pra,1,pra,pra,10.0111,curAdi,capi~,gatyAm,generated,pracamp;pracampi,2
pra,1,pra,pra,10.0112,curAdi,kzapi~,kzAntyAm,generated,prakzamp;prakzampi,2
pra,1,pra,pra,10.0113,curAdi,kzaji~,kfcCrajIvane,generated,prakzaYj;prakzaYji,2
pra,1,pra,pra,10.0114,curAdi,Caji~,kfcCrajIvane,generated,pracCaYj;pracCaYji,2
pra,1,pra,pra,10.0115,curAdi,Svarta~,gatyAm,generated,praSvarti,1
pra,1,pra,pra,10.0116,curAdi,svarta~,"kfcCrajIvane, gatyAm",generated,prasvarti,1
pra,1,pra,pra,10.0117,curAdi,SvaBra~,gatyAm,generated,praSvaBri,1
pra,1,pra,pra,10.0118,curAdi,jYapa~,jYAne jYApane ca,generated,prajYApi,1
pra,1,pra,pra,10.0119,curAdi,yama~,parivezaRe,generated,prayAmi,1
pra,1,pra,pra,10.0120,curAdi,caha~,parikalkane,generated,pracAhi,1
pra,1,pra,pra,10.0121,curAdi,capa~,parikalpane,generated,pracApi,1
pra,1,pra,pra,10.0122,curAdi,raha~,tyAge,generated,prarAhi,1
pra,1,pra,pra,10.0123,curAdi,bala~,prARane,generated,prabAli,1
pra,1,pra,pra,10.0124,curAdi,ciY,cayane,generated,pracapi;pracayi;praci,3
pra,1,pra,pra,10.0125,curAdi,Gawwa~,calane,generated,praGawwi,1
pra,1,pra,pra,10.0126,curAdi,musta~,saNGAte,generated,pramusti,1
pra,1,pra,pra,10.0127,curAdi,Kawwa~,saMvaraRe,generated,praKawwi,1
pra,1,pra,pra,10.0128,curAdi,zawwa~,hiMsAyAm,generated,prasawwi,1
pra,1,pra,pra,10.0129,curAdi,sPiwwa~,hiMsAyAm,generated,prasPiwwi,1
pra,1,pra,pra,10.0130,curAdi,cubi~,hiMsAyAm,generated,pracumb;pracumbi,2
pra,1,pra,pra,10.0131,curAdi,pula~,saNGAte,generated,prapoli,1
pra,1,pra,pra,10.0132,curAdi,pUrRa~,saNGAte,generated,prapUrRi,1
pra,1,pra,pra,10.0133,curAdi,puRa~,saNGAte,generated,prapoRi,1
pra,1,pra,pra,10.0134,curAdi,punsa~,aBivarDane,generated,prapuMsi,1
pra,1,pra,pra,10.0135,curAdi,waki~,banDane,generated,prawaNk;prawaNki,2
pra,1,pra,pra,10.0136,curAdi,vyapa~,kzaye,generated,pravyApi,1
pra,1,pra,pra,10.0137,curAdi,vyaya~,kzaye,generated,pravyAyi,1
pra,1,pra,pra,10.0138,curAdi,pUla~,saNGAte,generated,prapUli,1
pra,1,pra,pra,10.0139,curAdi,DUsa~,kAntikaraRe,generated,praDUsi,1
pra,1,pra,pra,10.0140,curAdi,DUza~,kAntikaraRe,generated,praDUzi,1
pra,1,pra,pra,10.0141,curAdi,DUSa~,kAntikaraRe,generated,praDUSi,1
pra,1,pra,pra,10.0142,curAdi,kIwa~,varRe,generated,prakIwi,1
pra,1,pra,pra,10.0143,curAdi,cUrRa~,saNkocane,generated,pracUrRi,1
pra,1,pra,pra,10.0144,curAdi,pUja~,pUjAyAm,generated,prapUji,1
pra,1,pra,pra,10.0145,curAdi,arka~,stavane,generated,praarki,1
pra,1,pra,pra,10.0146,curAdi,SuWa~,Alasye,generated,praSoWi,1
pra,1,pra,pra,10.0147,curAdi,SuWi~,SozaRe,generated,praSuRW;praSuRWi,2
pra,1,pra,pra,10.0148,curAdi,juqa~,preraRe,generated,prajoqi,1
pra,1,pra,pra,10.0149,curAdi,gaja~,SabdArTe,generated,pragAji,1
pra,1,pra,pra,10.0150,curAdi,mArja~,SabdArTe,generated,pramArji,1
pra,1,pra,pra,10.0151,curAdi,marca~,SabdArTe,generated,pramarci,1
pra,1,pra,pra,10.0152,curAdi,Gf,prasravaRe,generated,praGAri,1
pra,1,pra,pra,10.0153,curAdi,paci~,vistAravacane,generated,prapaYc;prapaYci,2
pra,1,pra,pra,10.0154,curAdi,tija~,niSAne,generated,prateji,1
pra,1,pra,pra,10.0155,curAdi,kFta~,saMSabdane,generated,prakIrti,1
pra,1,pra,pra,10.0156,curAdi,varDa~,CedanapUraRayoH,generated,pravarDi,1
pra,1,pra,pra,10.0157,curAdi,kubi~,AcCAdane,generated,prakumb;prakumbi,2
pra,1,pra,pra,10.0158,curAdi,kuBi~,AcCAdane,generated,prakumB;prakumBi,2
pra,1,pra,pra,10.0159,curAdi,lubi~,adarSane,generated,pralumb;pralumbi,2
pra,1,pra,pra,10.0160,curAdi,tubi~,adarSane,generated,pratumb;pratumbi,2
pra,1,pra,pra,10.0161,curAdi,hlapa~,vyaktAyAM vAci,generated,prahlApi,1
pra,1,pra,pra,10.0162,curAdi,klapa~,vyaktAyAM vAci,generated,praklApi,1
pra,1,pra,pra,10.0163,curAdi,hrapa~,vyaktAyAM vAci,generated,prahrApi,1
pra,1,pra,pra,10.0164,curAdi,cuwi~,Cedane,generated,pracuRw;pracuRwi,2
pra,1,pra,pra,10.0165,curAdi,brIsa~,hiMsAyAm,generated,prabrIsi,1
pra,1,pra,pra,10.0166,curAdi,dahi~,rakzaRe mokzaRe ca,generated,pradaMh;pradaMhi,2
pra,1,pra,pra,10.0167,curAdi,ila~,preraRe,generated,preli,1
pra,1,pra,pra,10.0168,curAdi,mrakza~,mlecCane,generated,pramrakzi,1
pra,1,pra,pra,10.0169,curAdi,asta~,saNGAte,generated,praasti,1
pra,1,pra,pra,10.0170,curAdi,mleCa~,avyaktAyAM vAci,generated,pramlecCi,1
pra,1,pra,pra,10.0171,curAdi,Capi~,gatyAm,generated,pracCamp;pracCampi,2
pra,1,pra,pra,10.0172,curAdi,brUsa~,hiMsAyAm,generated,prabrUsi,1
pra,1,pra,pra,10.0173,curAdi,barha~,hiMsAyAm,generated,prabarhi,1
pra,1,pra,pra,10.0174,curAdi,SraRu~,dAne,generated,praSrARi;praSraR,2
pra,1,pra,pra,10.0175,curAdi,picca~,kuwwane,generated,prapicci,1
pra,1,pra,pra,10.0176,curAdi,bula~,nimajjane,generated,praboli,1
pra,1,pra,pra,10.0177,curAdi,garja~,Sabde,generated,pragarji,1
pra,1,pra,pra,10.0178,curAdi,garda~,Sabde,generated,pragardi,1
pra,1,pra,pra,10.0179,curAdi,garDa~,aBikANkzAyAm,generated,pragarDi,1
pra,1,pra,pra,10.0180,curAdi,gurda~,pUrvaniketane,generated,pragUrdi,1
pra,1,pra,pra,10.0181,curAdi,pUrva~,niketane,generated,prapUrvi,1
pra,1,pra,pra,10.0182,curAdi,jasi~,rakzaRe mokzaRe ca,generated,prajaMs;prajaMsi,2
pra,1,pra,pra,10.0183,curAdi,Iqa~,stutO,generated,praIqi,1
pra,1,pra,pra,10.0184,curAdi,jasu~,hiMsAyAm,generated,prajAsi;prajas,2
pra,1,pra,pra,10.0185,curAdi,piqi~,saNGAte,generated,prapiRq;prapiRqi,2
pra,1,pra,pra,10.0186,curAdi,parTa~,prakzepe,generated,praparTi,1
pra,1,pra,pra,10.0187,curAdi,ruza~,roze,generated,prarozi,1
pra,1,pra,pra,10.0188,curAdi,ruwa~,roze,generated,prarowi,1
pra,1,pra,pra,10.0189,curAdi,qipa~,kzepe,generated,praqepi,1
pra,1,pra,pra,10.0190,curAdi,zwupa~,samucCrAye,generated,prastopi,1
pra,1,pra,pra,10.0191,curAdi,zwUpa~,samucCrAye,generated,prastUpi,1
pra,1,pra,pra,10.0192,curAdi,cita~,saYcetane,generated,praceti,1
pra,1,pra,pra,10.0193,curAdi,daSi~,daMSane,generated,pradaMS;pradaMSi,2
pra,1,pra,pra,10.0194,curAdi,dasi~,darSanadaMSanayoH,generated,pradaMs;pradaMsi,2
pra,1,pra,pra,10.0195,curAdi,dasa~,darSanadaMSanayoH,generated,pradAsi,1
pra,1,pra,pra,10.0196,curAdi,qapa~,saNGAte,generated,praqApi,1
pra,1,pra,pra,10.0197,curAdi,qipa~,saNGAte,generated,praqepi,1
pra,1,pra,pra,10.0198,curAdi,tatri~,kuwumbaDAraRe,generated,pratantr;pratantri,2
pra,1,pra,pra,10.0199,curAdi,matri~,guptapariBAzaRe,generated,pramantr;pramantri,2
pra,1,pra,pra,10.0200,curAdi,spaSa~,grahaRasaMSlezaRayoH,generated,praspASi,1
pra,1,pra,pra,10.0201,curAdi,tarja~,tarjane,generated,pratarji,1
pra,1,pra,pra,10.0202,curAdi,Bartsa~,tarjane,generated,praBartsi,1
pra,1,pra,pra,10.0203,curAdi,basta~,ardane,generated,prabasti,1
pra,1,pra,pra,10.0204,curAdi,ganDa~,ardane,generated,praganDi,1
pra,1,pra,pra,10.0205,curAdi,kila~,kzepe,generated,prakeli,1
pra,1,pra,pra,10.0206,curAdi,pila~,kzepe,generated,prapeli,1
pra,1,pra,pra,10.0207,curAdi,vizka~,hiMsAyAm,generated,pravizki,1
pra,1,pra,pra,10.0208,curAdi,hizka~,hiMsAyAm,generated,prahizki,1
pra,1,pra,pra,10.0209,curAdi,nizka~,parimARe,generated,pranizki,1
pra,1,pra,pra,10.0210,curAdi,lala~,IpsAyAm,generated,pralAli,1
pra,1,pra,pra,10.0211,curAdi,kURa~,saNkoce,generated,prakURi,1
pra,1,pra,pra,10.0212,curAdi,tURa~,pUraRe,generated,pratURi,1
pra,1,pra,pra,10.0213,curAdi,BrURa~,ASAviSaNkayoH,generated,praBrURi,1
pra,1,pra,pra,10.0214,curAdi,SaWa~,SlAGAyAm,generated,praSAWi,1
pra,1,pra,pra,10.0215,curAdi,yakza~,pUjAyAm,generated,prayakzi,1
pra,1,pra,pra,10.0216,curAdi,syama~,vitarke,generated,prasyAmi,1
pra,1,pra,pra,10.0217,curAdi,gUra~,udyamane,generated,pragUri,1
pra,1,pra,pra,10.0218,curAdi,Sama~,Alocane,generated,praSAmi,1
pra,1,pra,pra,10.0219,curAdi,lakza~,Alocane,generated,pralakzi,1
pra,1,pra,pra,10.0220,curAdi,kutsa~,avakzepaRe nindane ca,generated,prakutsi,1
pra,1,pra,pra,10.0221,curAdi,truwa~,Cedane,generated,pratrowi,1
pra,1,pra,pra,10.0222,curAdi,kuwa~,Cedane,generated,prakowi,1
pra,1,pra,pra,10.0223,curAdi,gala~,sravaRe,generated,pragAli,1
pra,1,pra,pra,10.0224,curAdi,Bala~,ABaRqane,generated,praBAli,1
pra,1,pra,pra,10.0225,curAdi,kUwa~,ApradAne avasAdane ca,generated,prakUwi,1
pra,1,pra,pra,10.0226,curAdi,kuwwa~,pratApane,generated,prakuwwi,1
pra,1,pra,pra,10.0227,curAdi,vancu~,pralamBane,generated,pravaYc;pravaYci,2
pra,1,pra,pra,10.0228,curAdi,vfza~,SaktibanDane,generated,pravarzi,1
pra,1,pra,pra,10.0229,curAdi,mada~,tfptiyoge,generated,pramAdi,1
pra,1,pra,pra,10.0230,curAdi,divu~,parikUjane,generated,pradevi;pradiv,2
pra,1,pra,pra,10.0231,curAdi,gf,vijYAne,generated,pragAri,1
pra,1,pra,pra,10.0232,curAdi,vida~,cetanAKyAnanivAsezu,generated,pravedi,1
pra,1,pra,pra,10.0233,curAdi,mAna~,stamBe,generated,pramAni,1
pra,1,pra,pra,10.0234,curAdi,mana~,stamBe,generated,pramAni,1
pra,1,pra,pra,10.0235,curAdi,yu,jugupsAyAm,generated,prayAvi,1
pra,1,pra,pra,10.0236,curAdi,kusma~,kutsitasmaye,generated,prakusmi,1
pra,1,pra,pra,10.0237,curAdi,carca~,aDyayane,generated,pracarci,1
pra,1,pra,pra,10.0238,curAdi,bukka~,BazaRe,generated,prabukki,1
pra,1,pra,pra,10.0239,curAdi,Sabda~,"AvizkAre, BazaRe",generated,praSabdi,1
pra,1,pra,pra,10.0240,curAdi,kaRa~,nimIlane,generated,prakARi,1
pra,1,pra,pra,10.0241,curAdi,jaBi~,nASane,generated,prajamB;prajamBi,2
pra,1,pra,pra,10.0242,curAdi,zUda~,kzaraRe AsravaRe ApravaRe GAte ca,generated,prasUdi,1
pra,1,pra,pra,10.0243,curAdi,jasu~,tAqane,generated,prajAsi;prajas,2
pra,1,pra,pra,10.0244,curAdi,paSa~,banDane,generated,prapASi,1
pra,1,pra,pra,10.0245,curAdi,ama~,roge,generated,praAmi,1
pra,1,pra,pra,10.0246,curAdi,cawa~,Bedane,generated,pracAwi,1
pra,1,pra,pra,10.0247,curAdi,sPuwa~,Bedane,generated,prasPowi,1
pra,1,pra,pra,10.0248,curAdi,Gawa~,saNGAte,generated,praGAwi,1
pra,1,pra,pra,10.0249,curAdi,divu~,mardane,generated,pradevi;pradiv,2
pra,1,pra,pra,10.0250,curAdi,arja~,pratiyatne,generated,praarji,1
pra,1,pra,pra,10.0251,curAdi,Guzi~r,viSabdane,generated,praGozi;praGuz,2
pra,1,pra,pra,10.0252,curAdi,kranda~,sAtatye,generated,prakrandi,1
pra,1,pra,pra,10.0253,curAdi,lasa~,Silpayoge,generated,pralAsi,1
pra,1,pra,pra,10.0254,curAdi,tasi~,alaNkaraRe,generated,prataMs;prataMsi,2
pra,1,pra,pra,10.0255,curAdi,BUza~,alaNkaraRe,generated,praBUzi,1
pra,1,pra,pra,10.0256,curAdi,mokza~,mocane,generated,pramokzi,1
pra,1,pra,pra,10.0257,curAdi,arha~,pUjAyAm,generated,praarhi,1
pra,1,pra,pra,10.0258,curAdi,jYA,niyoge,generated,prajYApi,1
pra,1,pra,pra,10.0259,curAdi,Baja~,viSrARane,generated,praBAji,1
pra,1,pra,pra,10.0260,curAdi,SfDu~,prahasane prasahane ca,generated,praSarDi;praSfD,2
pra,1,pra,pra,10.0261,curAdi,yata~,nikAropaskArayoH,generated,prayAti,1
pra,1,pra,pra,10.0262,curAdi,raka~,AsvAdane,generated,prarAki,1
pra,1,pra,pra,10.0263,curAdi,laga~,AsvAdane,generated,pralAgi,1
pra,1,pra,pra,10.0264,curAdi,raGa~,AsvAdane,generated,prarAGi,1
pra,1,pra,pra,10.0265,curAdi,raga~,AsvAdane,generated,prarAgi,1
pra,1,pra,pra,10.0266,curAdi,ancu~,viSezaRe,generated,praaYc;praaYci,2
pra,1,pra,pra,10.0267,curAdi,ligi~,citrIkaraRe,generated,praliNg;praliNgi,2
pra,1,pra,pra,10.0268,curAdi,muda~,saMsarge,generated,pramodi,1
pra,1,pra,pra,10.0269,curAdi,trasa~,DAraRe grahaRe vAraRe ca,generated,pratrAsi,1
pra,1,pra,pra,10.0270,curAdi,u~Drasa~,uYCe,generated,praDrAsi;praDras,2
pra,1,pra,pra,10.0271,curAdi,uDrasa~,uYCe,generated,prauDrAsi,1
pra,1,pra,pra,10.0272,curAdi,muca~,pramocane modane ca,generated,pramoci,1
pra,1,pra,pra,10.0273,curAdi,vasa~,snehacCedApaharaRezu,generated,pravAsi,1
pra,1,pra,pra,10.0274,curAdi,cara~,saMSaye,generated,pracAri,1
pra,1,pra,pra,10.0275,curAdi,cyu,sahane hasane ca,generated,pracyAvi,1
pra,1,pra,pra,10.0276,curAdi,cyusa~,sahane hasane ca,generated,pracyosi,1
pra,1,pra,pra,10.0277,curAdi,BU,avakalkane,generated,praBAvi,1
pra,1,pra,pra,10.0278,curAdi,kfpa~,avakalkane,generated,prakalpi,1
pra,1,pra,pra,10.0279,curAdi,grasa~,grahaRe,generated,pragrAsi;pragras,2
pra,1,pra,pra,10.0280,curAdi,puza~,DAraRe,generated,prapozi;prapuz,2
pra,1,pra,pra,10.0281,curAdi,dala~,vidAraRe,generated,pradAli;pradal,2
pra,1,pra,pra,10.0282,curAdi,pawa~,BAzAyAm,generated,prapAwi;prapaw,2
pra,1,pra,pra,10.0283,curAdi,puwa~,BAzAyAm,generated,prapowi;prapuw,2
pra,1,pra,pra,10.0284,curAdi,luwa~,BAzAyAm,generated,pralowi;praluw,2
pra,1,pra,pra,10.0285,curAdi,tuji~,BAzAyAm,generated,pratuYj;pratuYji,2
pra,1,pra,pra,10.0286,curAdi,miji~,BAzAyAm,generated,pramiYj;pramiYji,2
pra,1,pra,pra,10.0287,curAdi,piji~,BAzAyAm,generated,prapiYj;prapiYji,2
pra,1,pra,pra,10.0288,curAdi,laka~,AsvAdane,generated,pralAki;pralak,2
pra,1,pra,pra,10.0289,curAdi,luji~,BAzAyAm,generated,praluYj;praluYji,2
pra,1,pra,pra,10.0290,curAdi,Baji~,BAzAyAm,generated,praBaYj;praBaYji,2
pra,1,pra,pra,10.0291,curAdi,laGi~,BAzAyAm,generated,pralaNG;pralaNGi,2
pra,1,pra,pra,10.0292,curAdi,trasi~,BAzAyAm,generated,pratraMs;pratraMsi,2
pra,1,pra,pra,10.0293,curAdi,pisi~,BAzAyAm,generated,prapiMs;prapiMsi,2
pra,1,pra,pra,10.0294,curAdi,kusi~,BAzAyAm,generated,prakuMs;prakuMsi,2
pra,1,pra,pra,10.0295,curAdi,daSi~,BAzAyAm,generated,pradaMS;pradaMSi,2
pra,1,pra,pra,10.0296,curAdi,kuSi~,BAzAyAm,generated,prakuMS;prakuMSi,2
pra,1,pra,pra,10.0297,curAdi,Gawa~,BAzAyAm,generated,praGAwi;praGaw,2
pra,1,pra,pra,10.0298,curAdi,Gawi~,BAzAyAm,generated,praGaRw;praGaRwi,2
pra,1,pra,pra,10.0299,curAdi,bfhi~,BAzAyAm,generated,prabfMh;prabfMhi,2
pra,1,pra,pra,10.0300,curAdi,barha~,BAzAyAm,generated,prabarh;prabarhi,2
pra,1,pra,pra,10.0301,curAdi,balha~,BAzAyAm,generated,prabalh;prabalhi,2
pra,1,pra,pra,10.0302,curAdi,gupa~,BAzAyAm,generated,pragopi;pragup,2
pra,1,pra,pra,10.0303,curAdi,DUpa~,BAzAyAm,generated,praDUpAya;praDUpi,2
pra,1,pra,pra,10.0304,curAdi,viCa~,BAzAyAm,generated,pravicCAya;pravicCi,2
pra,1,pra,pra,10.0305,curAdi,cIva~,BAzAyAm,generated,pracIv;pracIvi,2
pra,1,pra,pra,10.0306,curAdi,puTa~,BAzAyAm,generated,prapoTi;prapuT,2
pra,1,pra,pra,10.0307,curAdi,lokf~,BAzAyAm,generated,pralok;praloki,2
pra,1,pra,pra,10.0308,curAdi,locf~,BAzAyAm,generated,praloc;praloci,2
pra,1,pra,pra,10.0309,curAdi,Rada~,BAzAyAm,generated,praRAdi;praRad,2
pra,1,pra,pra,10.0310,curAdi,kupa~,BAzAyAm,generated,prakopi;prakup,2
pra,1,pra,pra,10.0311,curAdi,tarka~,BAzAyAm,generated,pratark;pratarki,2
pra,1,pra,pra,10.0312,curAdi,vftu~,BAzAyAm,generated,pravarti;pravft,2
pra,1,pra,pra,10.0313,curAdi,vfDu~,BAzAyAm,generated,pravarDi;pravfD,2
pra,1,pra,pra,10.0314,curAdi,ruwa~,BAzAyAm,generated,prarowi;praruw,2
pra,1,pra,pra,10.0315,curAdi,laji~,BAzAyAm,generated,pralaYj;pralaYji,2
pra,1,pra,pra,10.0316,curAdi,aji~,BAzAyAm,generated,praaYj;praaYji,2
pra,1,pra,pra,10.0317,curAdi,dasi~,BAzAyAm,generated,pradaMs;pradaMsi,2
pra,1,pra,pra,10.0318,curAdi,BfSi~,BAzAyAm,generated,praBfMS;praBfMSi,2
pra,1,pra,pra,10.0319,curAdi,ruSi~,BAzAyAm,generated,praruMS;praruMSi,2
pra,1,pra,pra,10.0320,curAdi,SIka~,BAzAyAm,generated,praSIk;praSIki,2
pra,1,pra,pra,10.0321,curAdi,rusi~,BAzAyAm,generated,praruMs;praruMsi,2
pra,1,pra,pra,10.0322,curAdi,nawi~,BAzAyAm,generated,pranaRw;pranaRwi,2
pra,1,pra,pra,10.0323,curAdi,puwi~,BAzAyAm,generated,prapuRw;prapuRwi,2
pra,1,pra,pra,10.0324,curAdi,ji,BAzAyAm,generated,prajAyi;praji,2
pra,1,pra,pra,10.0325,curAdi,ci,BAzAyAm,generated,pracAyi;praci,2
pra,1,pra,pra,10.0326,curAdi,raDi~,BAzAyAm,generated,praranD;praranDi,2
pra,1,pra,pra,10.0327,curAdi,laGi~,BAzAyAm,generated,pralaNG;pralaNGi,2
pra,1,pra,pra,10.0328,curAdi,ahi~,BAzAyAm,generated,praaMh;praaMhi,2
pra,1,pra,pra,10.0329,curAdi,rahi~,BAzAyAm,generated,praraMh;praraMhi,2
pra,1,pra,pra,10.0330,curAdi,mahi~,BAzAyAm,generated,pramaMh;pramaMhi,2
pra,1,pra,pra,10.0331,curAdi,laqi~,BAzAyAm,generated,pralaRq;pralaRqi,2
pra,1,pra,pra,10.0332,curAdi,taqa~,BAzAyAm,generated,pratAqi;prataq,2
pra,1,pra,pra,10.0333,curAdi,nala~,BAzAyAm,generated,pranAli;pranal,2
pra,1,pra,pra,10.0334,curAdi,pUrI~,ApyAyane,generated,prapUr;prapUri,2
pra,1,pra,pra,10.0335,curAdi,ruja~,hiMsAyAm,generated,praroji;praruj,2
pra,1,pra,pra,10.0336,curAdi,zvada~,AsvAdane,generated,prasvAdi;prasvad,2
pra,1,pra,pra,10.0337,curAdi,svAda~,AsvAdane,generated,prasvAd;prasvAdi,2
pra,1,pra,pra,10.0338,curAdi,yu\ja~,saMyamane,generated,prayoji;prayuj,2
pra,1,pra,pra,10.0339,curAdi,pfca~,saMyamane,generated,praparci;prapfc,2
pra,1,pra,pra,10.0340,curAdi,arca~,pUjAyAm,generated,praarc;praarci,2
pra,1,pra,pra,10.0341,curAdi,zaha~,marzaRe,generated,prasAhi;prasah,2
pra,1,pra,pra,10.0342,curAdi,Ira~,kzepe,generated,praIr;praIri,2
pra,1,pra,pra,10.0343,curAdi,lI,dravIkaraRe,generated,pralAyi;pralI,2
pra,1,pra,pra,10.0344,curAdi,vfjI~,varjane,generated,pravarji;pravfj,2
pra,1,pra,pra,10.0345,curAdi,vfY,AvaraRe,generated,pravAri;pravf,2
pra,1,pra,pra,10.0346,curAdi,jF,vayohAnO,generated,prajAri;prajF,2
pra,1,pra,pra,10.0347,curAdi,jri\,vayohAnO,generated,prajrAyi;prajri,2
pra,1,pra,pra,10.0348,curAdi,ri\ca~,viyojanasamparcanayoH,generated,prareci;praric,2
pra,1,pra,pra,10.0349,curAdi,Si\za~,asarvopayoge,generated,praSezi;praSiz,2
pra,1,pra,pra,10.0350,curAdi,ta\pa~,dAhe,generated,pratApi;pratap,2
pra,1,pra,pra,10.0351,curAdi,tfpa~,tfptO sandIpane prIRane ca,generated,pratarpi;pratfp,2
pra,1,pra,pra,10.0352,curAdi,CfdI~,sandIpane,generated,pracCardi;pracCfd,2
pra,1,pra,pra,10.0353,curAdi,cfpa~,sandIpane,generated,pracarpi;pracfp,2
pra,1,pra,pra,10.0354,curAdi,Cfpa~,sandIpane,generated,pracCarpi;pracCfp,2
pra,1,pra,pra,10.0355,curAdi,tfpa~,dIpane sandIpane,generated,pratarpi;pratfp,2
pra,1,pra,pra,10.0356,curAdi,dfpa~,sandIpane,generated,pradarpi;pradfp,2
pra,1,pra,pra,10.0357,curAdi,dfBI~,Baye,generated,pradarBi;pradfB,2
pra,1,pra,pra,10.0358,curAdi,dfBa~,sandarBe,generated,pradarBi;pradfB,2
pra,1,pra,pra,10.0359,curAdi,lawa~,BAzAyAm,generated,pralAwi;pralaw,2
pra,1,pra,pra,10.0360,curAdi,SraTa~,mokzaRe hiMsAyAM ca,generated,praSrATi;praSraT,2
pra,1,pra,pra,10.0361,curAdi,mI\,gatO,generated,pramAyi;pramI,2
pra,1,pra,pra,10.0362,curAdi,granTa~,banDane,generated,pragranT;pragranTi,2
pra,1,pra,pra,10.0363,curAdi,SIka~,AmarzaRe,generated,praSIk;praSIki,2
pra,1,pra,pra,10.0364,curAdi,cIka~,AmarzaRe,generated,pracIk;pracIki,2
pra,1,pra,pra,10.0365,curAdi,arda~^,hiMsAyAm,generated,praard;praardi,2
pra,1,pra,pra,10.0366,curAdi,hisi~,hiMsAyAm,generated,prahiMs;prahiMsi,2
pra,1,pra,pra,10.0367,curAdi,arha~,pUjAyAm,generated,praarh;praarhi,2
pra,1,pra,pra,10.0368,curAdi,za\da~,padyarTe,generated,prasAdi;prasad,2
pra,1,pra,pra,10.0369,curAdi,SunDa~,SOcakarmaRi,generated,praSunD;praSunDi,2
pra,1,pra,pra,10.0370,curAdi,Cada~,apavAraRe,generated,pracCAdi;pracCad,2
